order_item_id,order_id,product_id,quantity,unit_price,total_price
ITEMZ0EMJLEAFFO2,ORDVE130WJ97H1N,PRDUHZ9RFXEXG9M,1,19235.0,19235.0
ITEMJ3UGV1YIEDRZ,ORD6UO4RXVK5161,PRDHFQ189DHGH8M,1,44333.0,44333.0
ITEMC9ML8DPJJ86G,ORDWZ4AVBG0LH7S,PRDPGOGF0T6ANBA,1,3200.0,3200.0
ITEMU0T4UCYWHYBM,ORDWZ4AVBG0LH7S,PRDVGLPBQ7EY2FQ,2,10245.0,20490.0
ITEMS8OOO0MKH3AT,ORDWZ4AVBG0LH7S,PRDPXPZEJX18YU1,3,34047.0,102141.0
ITEM20AQO5P82C3M,ORDWZ4AVBG0LH7S,PRDLF3XC03ZQJDB,1,34111.0,34111.0
ITEM6TPJLJHGGD97,ORDARE42SUPEHZ6,PRD7TN1ONLF6MIW,1,4879.0,4879.0
ITEMI8LPTAUX5W41,ORDARE42SUPEHZ6,PRDAYAP8CXVO3LE,1,33003.0,33003.0
ITEMNRPHOWJ9U8XL,ORDARE42SUPEHZ6,PRDQA65RHSJ5ZC5,1,41955.0,41955.0
ITEMB8CTJIH7GIAY,ORDARE42SUPEHZ6,PRDW7VA76OV1W6Z,3,21874.0,65622.0
ITEM4UD9E9TMGSGZ,ORDATJZJX7V6SKO,PRD93P7LEOAAM4X,1,13708.0,13708.0
ITEMDK0G7F0ZCF4M,ORDATJZJX7V6SKO,PRDO0IV11QNCQEW,1,20662.0,20662.0
ITEM13ABWVHBRYWQ,ORDBU9J9OV937JX,PRDGEYUF6FJLZCM,1,37113.0,37113.0
ITEM7VQFJ3V7A56V,ORDHDFMSJP8LGGF,PRD1Q7V0XKYJ7BX,2,28030.0,56060.0
ITEMPRQ50JUSPSC1,ORDHDFMSJP8LGGF,PRD4A1LJRX455PQ,3,35916.0,107748.0
ITEMZ9LTH5G3L20Z,ORD9Z2KB9X2NGRP,PRDDHIXODVYLD7X,3,9862.0,29586.0
ITEMC6F5OMJLR1AO,ORDKTVAE68PZL37,PRD3C2EAF0Z5S8H,3,36318.0,108954.0
ITEMML0YX2R9F3T4,ORDKTVAE68PZL37,PRDW2I92SPIZK7F,3,40698.0,122094.0
ITEMA3D11BKNNSYF,ORDJV3S07E8NQ1L,PRDNKQX54CIC83S,2,17187.0,34374.0
ITEMZCQ3Z1ADO682,ORDJV3S07E8NQ1L,PRD187PC98RE8ZX,2,45099.0,90198.0
ITEMZWEEHIX6RKEA,ORDYQ3WBEM4QF7T,PRDA26K9PS96N49,3,34872.0,104616.0
ITEM0720J5M0BFRH,ORDYQ3WBEM4QF7T,PRDRMN7Y7ER1UZG,3,46553.0,139659.0
ITEM7R5145GQ5GO1,ORDYQ3WBEM4QF7T,PRD1YZK0LRTTLM4,2,34384.0,68768.0
ITEMRMMQFRC1GTO8,ORDYQ3WBEM4QF7T,PRDYIJXPTABG9JJ,2,21377.0,42754.0
ITEMKDFRNEC11IDB,ORDA0O3PB525BCV,PRDETFJ1S4A5Y7Z,3,29610.0,88830.0
ITEMIUF92VAFLV9L,ORDA0O3PB525BCV,PRD5YMLDUXUB90W,2,10454.0,20908.0
ITEMWODVVOCIHNUL,ORDA0O3PB525BCV,PRDX9QV3RCUDYMS,3,3366.0,10098.0
ITEMLRLUVCKS0I8Q,ORDA0O3PB525BCV,PRDQAZ7S0JT2PE5,1,24912.0,24912.0
ITEMPV9KEFLOGM8S,ORD7SKUQBYS1H0Z,PRD4GPOTKC0B45P,1,22514.0,22514.0
ITEM9VYS05QUZVM2,ORD7SKUQBYS1H0Z,PRD9MQCYKB3NGUU,2,44442.0,88884.0
ITEMJYEXKAEKF4C8,ORD7SKUQBYS1H0Z,PRDPQUOLBGUXOJR,3,44579.0,133737.0
ITEMOF6233JASJ8I,ORD7SKUQBYS1H0Z,PRDCAM8AZLHV7JN,2,29839.0,59678.0
ITEMJC4GH22URB3H,ORDC6CK6VN71AIP,PRDEPGMMHVGY3ZI,1,38445.0,38445.0
ITEMXENZR8AIWBWW,ORDZIB6WTCHUYTZ,PRD1KCV9SUWAPHO,2,20954.0,41908.0
ITEMHX4D3JZEXQ1D,ORDZIB6WTCHUYTZ,PRDDMDL8J69D2D9,3,43600.0,130800.0
ITEMO2WCXB952O3V,ORDZIB6WTCHUYTZ,PRDKBIRHLRMVDIQ,1,18925.0,18925.0
ITEMXZYP7O8H0POM,ORDZIB6WTCHUYTZ,PRD2GG6RWA2Y1OW,1,41511.0,41511.0
ITEM8CLKSXD21E88,ORDYHKW5B8CT0YV,PRD4ALE670X75Z7,3,6211.0,18633.0
ITEMMOSL4KHAQS7E,ORDYHKW5B8CT0YV,PRDZGV998G2MN7T,3,29342.0,88026.0
ITEMLUY5AN0KIPC4,ORDYHKW5B8CT0YV,PRDTQG66P88Z8ZX,3,48766.0,146298.0
ITEMZBZUEL5PJXYN,ORDH9W5UXRL2T4F,PRDBH3X2WK7KLI9,2,4805.0,9610.0
ITEMZ58VY1QL8Y7D,ORDH9W5UXRL2T4F,PRD110D7KKFQW93,3,8481.0,25443.0
ITEMMEYACGZ8KPXO,ORDH9W5UXRL2T4F,PRD4GXX2RIRMHAH,2,10653.0,21306.0
ITEMNBJUC4GAV2YG,ORDS9CF4UBN53Q0,PRDZ0VGJZ7IXBFQ,2,32414.0,64828.0
ITEMZ9OO3UJ7RF0X,ORDL5X3HQ69MLLU,PRDSXNU8FQP2JZT,1,8137.0,8137.0
ITEM9ET70W91BNNP,ORDL5X3HQ69MLLU,PRDY30G05QFQXT5,2,5273.0,10546.0
ITEMGSMJI9YPBRGI,ORD8SQM00YDTTSR,PRDL56OV3JHRKB0,2,18583.0,37166.0
ITEM11DB4DTGUPAZ,ORDIR1T73U3XPEK,PRD0880AUF55OCH,2,45051.0,90102.0
ITEMP9XL2ENWG7YW,ORDIR1T73U3XPEK,PRDU9IB5X0BKYE1,3,16968.0,50904.0
ITEMDD7KZKEJSVTN,ORDAND2MSRLGG65,PRDA6KBFQM3KGA5,2,25054.0,50108.0
ITEML6ZIGDYLQE2G,ORDR3SN0LST3H4K,PRDWWUNT696ZU6D,3,5194.0,15582.0
ITEMARQGAAHJ9FDQ,ORDR3SN0LST3H4K,PRD50JRZI918SLJ,3,13132.0,39396.0
ITEM4V49EX6L99KP,ORDR3SN0LST3H4K,PRDKN29FZSRBZEF,3,48699.0,146097.0
ITEMXBIYMU4PPOFJ,ORDAH7S2X4E98ME,PRDR3AMF2U9IHAL,3,3445.0,10335.0
ITEM51O8L5MD9480,ORDAH7S2X4E98ME,PRDLLI16T2C3T9S,3,7787.0,23361.0
ITEM1JCIZWMLCM3M,ORDAH7S2X4E98ME,PRDDSFZXSG5JTDY,1,4606.0,4606.0
ITEMF9KC3AIBZ3KK,ORDAH7S2X4E98ME,PRDL0RH94W563IR,3,22785.0,68355.0
ITEMDO7ZMT6HLQU5,ORD3K2EDDDM06AK,PRD2K5AH5HN3AAX,3,16716.0,50148.0
ITEMB5ARV9A5BDQP,ORD3K2EDDDM06AK,PRD1JU1I4J5ZAJC,2,29438.0,58876.0
ITEMB7DNCDX92Q0Q,ORDPWBB2JC6RLWW,PRD4PHB0BT5MAV8,2,44156.0,88312.0
ITEM6CBKPP18L2TM,ORDPWBB2JC6RLWW,PRDKXKLA90SNZUA,3,6417.0,19251.0
ITEMERKNWCKNENNV,ORDPWBB2JC6RLWW,PRDUEM6BGUVI57B,1,7568.0,7568.0
ITEMJMMH8PS9EAWX,ORDPWBB2JC6RLWW,PRD8B9ZY1E5FTE3,3,4527.0,13581.0
ITEMLO33OV76N6GN,ORD12P5QW3422E2,PRDONV0EG6J1D00,1,31194.0,31194.0
ITEM33MHO8RHC6IH,ORD12P5QW3422E2,PRD3RX2INS7S6S9,1,39067.0,39067.0
ITEM15NXJMLOKIAN,ORD12P5QW3422E2,PRDN8XPUKL619D8,2,20818.0,41636.0
ITEMN5VLAZDXXFUK,ORD2AB50UEIJXGK,PRD9YB87AIG3OKZ,3,47699.0,143097.0
ITEM3GWGE7IBGXQU,ORDD13HK9QNKIK4,PRDOA1UHOINHEVS,3,19797.0,59391.0
ITEM1VI3TELV8E8C,ORDD13HK9QNKIK4,PRDR5FAAC5JZTO9,3,9044.0,27132.0
ITEMTKL8YWR88IGS,ORDD13HK9QNKIK4,PRDZKA9D1CJWRG0,3,6835.0,20505.0
ITEME9U7016A4RP6,ORDDFFLQGUN02HP,PRD181U3EPF4DJF,1,26296.0,26296.0
ITEM45WB93NLS9QM,ORDDFFLQGUN02HP,PRDNUZ8MBXYBJZS,1,24993.0,24993.0
ITEMD0C0GVZ1GHP5,ORDZ65G9ZYO1GQX,PRD7O9AF5A3NTM5,1,23943.0,23943.0
ITEM03520ABKG7OE,ORDZ65G9ZYO1GQX,PRDI9AMQO1K9QXR,2,23091.0,46182.0
ITEMGFKHJK2CC6NV,ORDZ65G9ZYO1GQX,PRD1RITGNK39Z14,1,36154.0,36154.0
ITEMJYGYFJUJHX6V,ORDRU1KB8ESK3RR,PRD2PK9IWEZ7PBL,3,22981.0,68943.0
ITEMFOIAO2PJKDMJ,ORDRU1KB8ESK3RR,PRDNMB3ODGQ1Y1I,1,49898.0,49898.0
ITEMHVO97111A1I2,ORDRU1KB8ESK3RR,PRDDU3ZTYFZNRD0,2,9901.0,19802.0
ITEMP5WJ16IGVMXR,ORDF0W6R95KPJMD,PRDBMLOE43TBZ3E,3,28114.0,84342.0
ITEMQPDP0YS7JLC5,ORDF0W6R95KPJMD,PRDXB1NKQG43WPW,3,49234.0,147702.0
ITEMP14205F5XRRA,ORDF0W6R95KPJMD,PRDSSH00F7YGEC0,2,33970.0,67940.0
ITEMBPJII6LXEAI4,ORDB7319EOB0M6I,PRDZKA9D1CJWRG0,3,6835.0,20505.0
ITEM003WZ0ZV5LY7,ORDB7319EOB0M6I,PRDZPX4N31Y1IOY,1,9405.0,9405.0
ITEM5JB70PF1OG7I,ORDB7319EOB0M6I,PRDMBSAS0E4GM0N,2,7156.0,14312.0
ITEM9T1740BMTD2S,ORDK88IS9AQX01B,PRDDAOZFXQ1V5O2,3,17455.0,52365.0
ITEMMFFYNEIDH2WE,ORDK88IS9AQX01B,PRDX40805YQSAON,3,11354.0,34062.0
ITEMIQWHA1Q7K0V8,ORDK88IS9AQX01B,PRDL42YUDTR7M34,2,35729.0,71458.0
ITEM3I652EJD1A1E,ORD34J533I3BLQG,PRDT57RLAT31BZU,2,28185.0,56370.0
ITEMV2Z9XUHCCR0P,ORD34J533I3BLQG,PRDKUSCMRVF0U5R,3,48305.0,144915.0
ITEMF2B3MYQCQYY3,ORD34J533I3BLQG,PRDNN0IV2SM4KZJ,2,46263.0,92526.0
ITEMHG3711KDK358,ORD34J533I3BLQG,PRDT9JC4QRH051G,1,16364.0,16364.0
ITEM95UGX8PY7L48,ORDH0Z5N332XY9O,PRD35N3ZJW8X6ZN,1,3422.0,3422.0
ITEMG2XGUTS6P184,ORD85TR1FNOFZO2,PRDXB1NKQG43WPW,3,49234.0,147702.0
ITEMU0ATWQ7KAH5L,ORDURQUMOCIYL9W,PRDPT0T8EYZKSY9,3,12751.0,38253.0
ITEMY2ZHGG9PJQ1I,ORDURQUMOCIYL9W,PRDPJMFVKDV7KMK,2,11437.0,22874.0
ITEMT3K48DO5L8UG,ORDESSB0W5N6MCD,PRDSAL6GA74B5KP,1,44786.0,44786.0
ITEMWJCG8410MHDC,ORDYSY1LB2NDKAW,PRDEDEFK80W53VS,2,48346.0,96692.0
ITEMTO8A7BLYOHYW,ORDYSY1LB2NDKAW,PRD1JU1I4J5ZAJC,1,29438.0,29438.0
ITEM6V4422Z4ANVN,ORDJIRDNNW9O025,PRDEPTD4RBH5B5E,1,14628.0,14628.0
ITEM12ITA5ZTX0N8,ORD60QILBTCNDLE,PRDXN2O0I93NLIV,2,35600.0,71200.0
ITEMAGQT0DLJ3CVD,ORD60QILBTCNDLE,PRDYV76LM82J9P0,3,46546.0,139638.0
ITEMKLRB9JYI9MM6,ORD60QILBTCNDLE,PRDCIS3YTRV29WA,3,8438.0,25314.0
ITEMJJR6KO5RH68P,ORDCJ0AJ7JY5JCG,PRD3QOAGEIUI7WS,1,5871.0,5871.0
ITEM74EXKP3YFV3I,ORDCJ0AJ7JY5JCG,PRD0YW9TICV434O,1,9292.0,9292.0
ITEM2P9IGVJU3OJM,ORDCJ0AJ7JY5JCG,PRDI9AMQO1K9QXR,2,23091.0,46182.0
ITEME6IL2VJ5C5YE,ORDCJ0AJ7JY5JCG,PRDQMC8W0DG3WRV,2,7936.0,15872.0
ITEMEHS0ISW0ZM6R,ORDD0CP0B0XY3N4,PRDKJTWUSMOJJFA,1,43738.0,43738.0
ITEM7210N4FF3ZF8,ORDI4JVI2OV0F50,PRDO2T2TDS0ZEWQ,2,45714.0,91428.0
ITEMG4344A74HEER,ORDI4JVI2OV0F50,PRDM9VY9WBUY4UI,3,34005.0,102015.0
ITEMUY9A9FFKKYRO,ORD7FRBVX2VOM7C,PRDW0OA2VVMT5K5,1,2921.0,2921.0
ITEMOS7DHRNLHNRL,ORD7FRBVX2VOM7C,PRDWTY5BWI124YN,3,7524.0,22572.0
ITEMR6BXVITIYDZN,ORD7FRBVX2VOM7C,PRD49TDAFDTDE3B,2,38581.0,77162.0
ITEM23AG2Z29V21B,ORD7FRBVX2VOM7C,PRD9XLSM3ST0DD7,3,3797.0,11391.0
ITEMYM10RHFMU66Z,ORDXAYPD3P5DWJ3,PRDZL7GLRRAJKTK,2,14993.0,29986.0
ITEM1D4CF5HSEFLX,ORDXAYPD3P5DWJ3,PRDKJTWUSMOJJFA,2,43738.0,87476.0
ITEM27XZ20MOP4OU,ORDXAYPD3P5DWJ3,PRDLVLIHV0NHRQC,3,5884.0,17652.0
ITEMZW1BZK4MEEZL,ORDPW6I1C5F7QHG,PRDT18J0PQNZRD9,2,43772.0,87544.0
ITEME8HW4CSYDHXQ,ORDPW6I1C5F7QHG,PRDAO0NVYVXNVWK,3,8683.0,26049.0
ITEMJ2RAKA97I7AZ,ORDPW6I1C5F7QHG,PRD10WCSDULCA0K,1,27824.0,27824.0
ITEMI916Y2KZ7M23,ORDPW6I1C5F7QHG,PRDFFI90KUL90LJ,3,16949.0,50847.0
ITEMTPVMHW7YI3F6,ORD2JUW6FXC4B5L,PRDD6E3Y6UCBT3H,1,47564.0,47564.0
ITEMCH1P72CXL4KF,ORD0VRIC4VOFZ16,PRDY0JY2MJTJMK6,2,48919.0,97838.0
ITEMBNMDQYQA3GRQ,ORD3EPZPNUTK18U,PRD5UEWQHNBDAW7,1,12845.0,12845.0
ITEMNDYV5A1EH12A,ORDC20CMW42ZJMV,PRDZ21SVXFIN2VS,3,34109.0,102327.0
ITEMS76VOJN5X513,ORDC20CMW42ZJMV,PRDP5EEFLG08VLD,1,8666.0,8666.0
ITEMEV7NB6YPITLU,ORDC20CMW42ZJMV,PRDWJ9Z811FPTXD,2,20115.0,40230.0
ITEM87ARQGK1KIC0,ORDC20CMW42ZJMV,PRD0880AUF55OCH,3,45051.0,135153.0
ITEMC108FHJHGIWB,ORDT810WLTWWDGN,PRDRMN7Y7ER1UZG,1,46553.0,46553.0
ITEMNB22FA7BBD97,ORDT810WLTWWDGN,PRDV76AFISC0BPA,3,27557.0,82671.0
ITEMCV1I3QQPZ7ET,ORDT810WLTWWDGN,PRD8DHN40YAYMG7,1,45228.0,45228.0
ITEMZV8383C40TLN,ORDP5WDRQPZCWII,PRDN35X8F14QDV0,3,43434.0,130302.0
ITEM3GHTW0FALGY3,ORDP5WDRQPZCWII,PRDTIO6K3GTT4YN,2,49932.0,99864.0
ITEMFOZOR9FWBS3K,ORDP5WDRQPZCWII,PRDCIS3YTRV29WA,3,8438.0,25314.0
ITEM1AEPIRA4LBBZ,ORDP5WDRQPZCWII,PRDGYPUF83WTQKH,3,40356.0,121068.0
ITEM426Z9QRBEEQ2,ORD51UZ4T4TS48H,PRDW2I92SPIZK7F,1,40698.0,40698.0
ITEMY5LQJI5Q28PO,ORD51UZ4T4TS48H,PRDA26K9PS96N49,3,34872.0,104616.0
ITEM4JNIQHYLMCF9,ORD51UZ4T4TS48H,PRD9MQCYKB3NGUU,3,44442.0,133326.0
ITEM8AQO6JKD0MAS,ORD51UZ4T4TS48H,PRDE0AFRBUGG5IT,1,23384.0,23384.0
ITEMGM7XXII1FE3M,ORDDZKDJHR91H6W,PRDIONM1MHEHS3J,1,48520.0,48520.0
ITEM1ED5YNIOSA3O,ORDIA7M98YBG1X1,PRDMVRPONTJXVHS,2,36056.0,72112.0
ITEMO382V92U0553,ORDIA7M98YBG1X1,PRDP1X3RL8KGK9N,1,2343.0,2343.0
ITEMOT7B8IRH9IGO,ORDIA7M98YBG1X1,PRD9YB87AIG3OKZ,3,47699.0,143097.0
ITEMC5J5BT1HSRKD,ORDJ4QH5JPUGZSJ,PRDZ0VGJZ7IXBFQ,1,32414.0,32414.0
ITEMUWKN523JEDZ0,ORDJ4QH5JPUGZSJ,PRD181U3EPF4DJF,2,26296.0,52592.0
ITEMT9QJ0DG6HX6Y,ORDJ4QH5JPUGZSJ,PRDCK5BD55Q7JO0,3,27990.0,83970.0
ITEMXXWAGUCNR5RL,ORDHUGY4NHE5BH8,PRD7S863Q97LXL7,1,45770.0,45770.0
ITEM6MZXW9OEGBWH,ORDHUGY4NHE5BH8,PRD7S863Q97LXL7,1,45770.0,45770.0
ITEMD0ATZ8XULS1D,ORDHUGY4NHE5BH8,PRDSVY1DO2TUO3G,2,34554.0,69108.0
ITEMKPKFRA63U6R4,ORDHUGY4NHE5BH8,PRDKBIRHLRMVDIQ,3,18925.0,56775.0
ITEM2D8OEH3AU0M3,ORDP1H8UBTFASLF,PRDJ3KZZXV73YZV,1,1225.0,1225.0
ITEMSL8VTE8XN58Q,ORDP1H8UBTFASLF,PRDG3ISQB0J54OQ,2,11971.0,23942.0
ITEMWUK4BQLYGS1L,ORDP1H8UBTFASLF,PRD1YZK0LRTTLM4,1,34384.0,34384.0
ITEMF84G93JUL82Z,ORD63IUUY3CQV7A,PRDBZG5P5PTIS00,1,45279.0,45279.0
ITEMTLMRYH9IFTD5,ORD63IUUY3CQV7A,PRDWTCE1Y3UQ5H7,3,33969.0,101907.0
ITEMJLGL8U77TSXE,ORD63IUUY3CQV7A,PRD9QMYJCZROXII,2,28960.0,57920.0
ITEMGRWF193OJ5K5,ORD63IUUY3CQV7A,PRD0880AUF55OCH,1,45051.0,45051.0
ITEM39M07FPMFK7L,ORD2XD5U73S1RTS,PRD5IP7FMJ1H87P,2,29585.0,59170.0
ITEM4HZFZENLHP7X,ORD2XD5U73S1RTS,PRD5SLBOT6W5JQX,1,40023.0,40023.0
ITEM9CXQVO5Y48ZW,ORDKJIBCOHW7RMN,PRDPJMFVKDV7KMK,2,11437.0,22874.0
ITEMLVJIP4T9MUM9,ORDKJIBCOHW7RMN,PRD7KENH1LGWS9J,2,4526.0,9052.0
ITEM3XEGAD3W99GW,ORDJV65E8J11RTX,PRD2XX6WNE2R11W,3,23298.0,69894.0
ITEMW3QZ7ZJRGQH9,ORDJV65E8J11RTX,PRDCIT9HYRLCUFX,2,15418.0,30836.0
ITEMLOXL5UQVMRMD,ORDJV65E8J11RTX,PRDLLT3X05DEWGG,1,16644.0,16644.0
ITEMW5CYLLH51F8V,ORDJV65E8J11RTX,PRD9CDWAQEFUMCL,2,17267.0,34534.0
ITEM18G2S0YDUK4M,ORD3YR1G3IB7XB0,PRD7S863Q97LXL7,2,45770.0,91540.0
ITEMZAMKLOMBBKOK,ORD3YR1G3IB7XB0,PRD6IJYB7YYRDHF,3,4268.0,12804.0
ITEM779UK7PEYA0S,ORD3YR1G3IB7XB0,PRDDGDPSI9KUEJI,2,3155.0,6310.0
ITEMAQVTDYVFORZL,ORDT1A86P8KP5IW,PRDVKGD9LWOKYIZ,1,18566.0,18566.0
ITEM4B5H4LQDLIZT,ORDT1A86P8KP5IW,PRDIWBIDPMOTYKB,3,14746.0,44238.0
ITEMOTBBDTVDQS2R,ORDG0QN9XPAQYZF,PRDE6TC6Z5HN1V5,2,9892.0,19784.0
ITEMLIDO034OPEFD,ORDSSOP6E76NZ1F,PRDEF5HQDYVHYG0,1,19931.0,19931.0
ITEM0E8VGQMN8WQ9,ORDSSOP6E76NZ1F,PRDETFJ1S4A5Y7Z,1,29610.0,29610.0
ITEMJHRTZL1X3X07,ORDEB7M2XLT8BHJ,PRDU4MRHE7C2L06,1,14185.0,14185.0
ITEM3MTQYS287TD7,ORDEB7M2XLT8BHJ,PRDF8DX8WIIHNBI,1,40410.0,40410.0
ITEMXO6ANN6SUVVU,ORDBF53EXNKI15R,PRDQQDB0OQ5FVY0,1,18095.0,18095.0
ITEMDJU7CDMDU4GW,ORDBF53EXNKI15R,PRDOI0A2QYAN3A9,1,19122.0,19122.0
ITEMFFL4TSB391KT,ORDBF53EXNKI15R,PRD0Z75CBINYC6M,3,17312.0,51936.0
ITEMGKTBM6NAJXN1,ORDBF53EXNKI15R,PRDAPQ7OCJCZPS7,3,9445.0,28335.0
ITEMW7HCVKYKL6XC,ORDCBBP685SZWUT,PRDVKGD9LWOKYIZ,3,18566.0,55698.0
ITEM3WQ5357E7D2J,ORDCBBP685SZWUT,PRDI13GOJ9KQ2R0,3,33336.0,100008.0
ITEM4KCLMXCA18IL,ORDU3ZIZLLIZVKA,PRD0Z75CBINYC6M,1,17312.0,17312.0
ITEMWSYI047GSJPG,ORDU3ZIZLLIZVKA,PRDHKMWM39O9KVJ,1,32948.0,32948.0
ITEMBXS4Y6NJD9CK,ORDU3ZIZLLIZVKA,PRDKXKLA90SNZUA,3,6417.0,19251.0
ITEMXKFA8CAFGIYP,ORDU3ZIZLLIZVKA,PRD7RB9W6T16VNJ,2,42658.0,85316.0
ITEMNL9G33MHYWEP,ORDCHNIJL82UIXG,PRD7ZCDBW83M17L,2,23921.0,47842.0
ITEMCOPQ8YB0I43G,ORDCHNIJL82UIXG,PRDYIJXPTABG9JJ,2,21377.0,42754.0
ITEMNF2KFF7RBXCW,ORD97WJCEXMGQGT,PRDNZB2Z5TZM6QA,3,37444.0,112332.0
ITEM9XZ2LWEPV4QN,ORD97WJCEXMGQGT,PRD8B9ZY1E5FTE3,3,4527.0,13581.0
ITEMEGZ3R5W1FBQ7,ORD97WJCEXMGQGT,PRD23D5GBQMIQ5T,1,5939.0,5939.0
ITEMKVODSB6BKBNO,ORD97WJCEXMGQGT,PRDSXNU8FQP2JZT,3,8137.0,24411.0
ITEM58HRNYH54FI4,ORDQ2ICK91UNCRF,PRDQMC8W0DG3WRV,3,7936.0,23808.0
ITEMOJDPSX565TFT,ORDQ2ICK91UNCRF,PRDB3WC2CXPJ2KC,3,30194.0,90582.0
ITEMPXDS90VIJ8BN,ORDQ2ICK91UNCRF,PRDLMBLH7Z7QDB4,3,29716.0,89148.0
ITEM3CNMXUG9HPKQ,ORDQ2ICK91UNCRF,PRDRKN6G3QWWDVP,1,45857.0,45857.0
ITEMY2AGDYEV0CCK,ORD7LD9P2TKVHRA,PRDTB7DJ2KQ1EGO,3,42805.0,128415.0
ITEMZVC4YNB90H06,ORDA0VNYZES97K7,PRD3N8N2XI2SPQH,1,37618.0,37618.0
ITEMQEZTYR7E38B5,ORDA0VNYZES97K7,PRDCD7D3KKMNVM3,2,16265.0,32530.0
ITEMQ616O53UEO7T,ORDR3MJPI1DWE8X,PRDQRP87CMCDO8H,2,4356.0,8712.0
ITEM4OKB71S86SK0,ORDR3MJPI1DWE8X,PRDQFQYGENXKJCV,2,9914.0,19828.0
ITEMGO6OUGN2T2ZP,ORDR3MJPI1DWE8X,PRDDZC99I7I7AWG,1,48636.0,48636.0
ITEM0MUTIW1P3B5A,ORDR3MJPI1DWE8X,PRDMBSAS0E4GM0N,2,7156.0,14312.0
ITEMLV0DHR5EW5HI,ORDLWJ196U5PM1M,PRDOTS95169TB5M,2,10590.0,21180.0
ITEMMAUQKTOM9MEF,ORDLWJ196U5PM1M,PRDJ0P6JZFYZ220,2,18280.0,36560.0
ITEMPMJTI8X86KNT,ORD8JETHPZA5HW1,PRD3ZZVN1CGG8AI,3,28591.0,85773.0
ITEMR0C8V37CDHH3,ORD8JETHPZA5HW1,PRD7THOO4VSCM4U,1,39217.0,39217.0
ITEMR2X66Y98YSX0,ORDQQT09XXM4KV2,PRDZNVUF6EOP8IZ,3,1638.0,4914.0
ITEMCCJGLHOYE3VV,ORDQQT09XXM4KV2,PRD0RV4LQ6KE2XZ,3,14786.0,44358.0
ITEM4CXBD8WHS8U8,ORD6D6WMPM1G8LC,PRDQMI70AAM3NBF,2,26920.0,53840.0
ITEMQ3OX6BFN0JKX,ORDMOKTUBMILBLD,PRDO2T2TDS0ZEWQ,3,45714.0,137142.0
ITEM3FXEYHX8EJW7,ORDMOKTUBMILBLD,PRDV582ABNGIDXO,2,12491.0,24982.0
ITEM0R8OFF08M6W0,ORD6M9278ONQ086,PRDUJPUSMZ74ZVG,2,17275.0,34550.0
ITEM5ACR32D9JX1F,ORD6M9278ONQ086,PRD87VWYPD6XDYS,3,4449.0,13347.0
ITEM63HDYIHEQTIN,ORD6M9278ONQ086,PRD5YMLDUXUB90W,2,10454.0,20908.0
ITEMF47AKFP8Y1Z4,ORD6M9278ONQ086,PRD5MUPC9QG4X3C,3,9219.0,27657.0
ITEM4IN9IIETIJZJ,ORDLOQQSF8G8CHK,PRDQ75LVAAQ4W1S,1,49471.0,49471.0
ITEMJFN5JNB27EIA,ORDLOQQSF8G8CHK,PRDLJJPT8STSSMU,1,41433.0,41433.0
ITEMCVB33WZ3ATNO,ORDLOQQSF8G8CHK,PRDW7VA76OV1W6Z,2,21874.0,43748.0
ITEMOW42QNMMNBO1,ORD9VFLC98ALPXK,PRD2HQMIAP4FTA2,1,7302.0,7302.0
ITEM3P2CWF5WYDU6,ORD9VFLC98ALPXK,PRDJ702OFVBQINJ,2,40443.0,80886.0
ITEMWQF08QPP3NKY,ORD9VFLC98ALPXK,PRDLLT3X05DEWGG,3,16644.0,49932.0
ITEMYHDXCZIX4DII,ORD9VFLC98ALPXK,PRDMVC942Q14G1N,3,4301.0,12903.0
ITEM3P5I45KDRN3M,ORDQ8ZH7Y0J3NOH,PRDIP00USSX31Z6,3,44723.0,134169.0
ITEMWI90ZBP1AS14,ORDQ8ZH7Y0J3NOH,PRDRI1D8TU2IMZS,3,19666.0,58998.0
ITEM6BTU404OY3S3,ORDQ8ZH7Y0J3NOH,PRDUDBVIW2SSX4Y,1,20755.0,20755.0
ITEMIA1HI1FPAC7E,ORDBISYVAFCJ25C,PRDY0JY2MJTJMK6,2,48919.0,97838.0
ITEMOEDJ6KCRPDV4,ORDBISYVAFCJ25C,PRDNUZ8MBXYBJZS,1,24993.0,24993.0
ITEMO5VXOLNDP4V3,ORD5Y6ZXKINJ543,PRDPQUOLBGUXOJR,3,44579.0,133737.0
ITEMUAK9EY24XHEE,ORDH3FFD5AU2KUV,PRD149MF6CND4IE,3,21340.0,64020.0
ITEMQ3PB4FHQI7D2,ORDAB9QL58PHDPW,PRDA26K9PS96N49,1,34872.0,34872.0
ITEM2Q0I0EN0X9U0,ORDAB9QL58PHDPW,PRD7SWZDWTZ5J1J,1,8752.0,8752.0
ITEMNMQPSEPQC06U,ORD40L4UQ57VZ2H,PRDWJ9Z811FPTXD,2,20115.0,40230.0
ITEMQQR0E1ME1SNP,ORD40L4UQ57VZ2H,PRDJQMCWTNEQOG9,3,30865.0,92595.0
ITEMRSW54TO82Y7H,ORDAZS3MUM4M4ZB,PRDOV4QL6ZEA6GK,3,10106.0,30318.0
ITEM5XKP7LQIN0MU,ORDAZS3MUM4M4ZB,PRDQCRAW2VG6EAL,3,48237.0,144711.0
